Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1710025200.0 2018.3 397 0 181 154 NA 571 0 300 260 NA 845 243 574 350 NA 1359 525 935 603 NA
1710025200.0 2018.8 203 NA NA NA NA 325 NA NA NA NA 742 NA NA NA NA 500 NA NA NA NA
1710025200.0 20834.9 NA 563 507 0 192 NA 758 737 0 299 NA 2086 2888 534 1112 NA 2505 3405 1079 1586
1710025200.0 21034.999 NA 545 833 647 0 NA 807 1177 941 0 NA 3420 2981 5311 554 NA 2812 2303 3961 718
1710025200.0 21061.97 1022 NA NA NA NA 1472 NA NA NA NA 7376 NA NA NA NA 4071 NA NA NA NA
1710025200.0 22034.0 170 496 529 0 185 277 659 713 0 291 5734 1801 2683 490 1087 2429 1304 2228 542 1198
1710025200.0 23234.0 177 518 510 0 194 287 697 725 0 306 6856 1998 2897 574 1193 3046 1582 3356 893 1579
1710025200.0 23634.0 NA 573 513 0 195 NA 754 749 0 305 NA 2079 2736 526 1110 NA 1701 3068 804 1492
1710025200.0 23634.103 NA 580 499 0 196 NA 765 765 0 303 NA 2708 2921 535 1106 NA 1857 3148 819 1610
1710025200.0 23634.9 NA 567 511 0 194 NA 739 746 0 303 NA 2088 2763 538 1111 NA 1704 3071 928 1530
1710025200.0 23634.911 149 570 515 0 188 294 766 754 0 296 9228 5278 5616 1528 1123 4785 3689 4087 1882 1549
1710025200.0 23834.999 NA 536 815 640 0 NA 788 1159 910 0 NA 3176 2956 4756 559 NA 2627 2233 3580 774
1710025200.0 250199.0 370 NA NA NA NA 579 NA NA NA NA 1904 NA NA NA NA 1731 NA NA NA NA
1710025200.0 250399.0 289 NA NA NA NA 420 NA NA NA NA 691 NA NA NA NA 810 NA NA NA NA
1710025200.0 250399.17 346 NA NA NA NA 485 NA NA NA NA 939 NA NA NA NA 1283 NA NA NA NA
1710025200.0 250399.18 345 NA NA NA NA 482 NA NA NA NA 1002 NA NA NA NA 1030 NA NA NA NA
1710025200.0 250402.1 280 398 0 NA NA 417 608 0 NA NA 692 1010 233 NA NA 827 1321 342 NA NA
1710025200.0 250402.171 346 514 0 NA NA 477 673 0 NA NA 943 1159 261 NA NA 1185 1278 371 NA NA
1710025200.0 250402.181 345 485 0 NA NA 489 680 0 NA NA 993 1200 267 NA NA 1335 1255 489 NA NA
1710025200.0 250403.18 481 0 189 NA NA 695 0 297 NA NA 1116 262 605 NA NA 1387 700 835 NA NA
1710025200.0 250406.18 486 0 181 NA NA 667 0 291 NA NA 926 254 561 NA NA 1863 741 829 NA NA
1710025200.0 250407.0 364 0 184 NA NA 541 0 295 NA NA 836 218 574 NA NA 1472 760 756 NA NA
1710025200.0 250407.17 434 0 191 NA NA 613 0 300 NA NA 997 235 593 NA NA 1522 525 812 NA NA
1710025200.0 250408.17 481 0 190 NA NA 693 0 300 NA NA 1202 256 645 NA NA 1811 458 962 NA NA
1710025200.0 250408.18 484 0 190 NA NA 709 0 298 NA NA 1180 257 619 NA NA 2120 482 831 NA NA
1710025200.0 25210.0 120 387 608 0 NA 271 566 840 0 NA 2608 820 2056 365 NA 24163 1330 2662 513 NA
1710025200.0 25213.0 142 414 631 0 NA 277 614 895 0 NA 8385 1704 2788 375 NA 4050 1230 2941 573 NA
1710025200.0 25234.0 179 497 506 0 198 286 691 722 0 303 5890 1865 2785 520 1099 2639 1480 2520 655 1291
1710025200.0 25234.911 184 503 523 0 196 296 672 763 0 303 9912 5102 5668 1551 1134 22015 3542 4306 2095 1609
1710025200.0 25403.0 537 0 183 NA NA 754 0 295 NA NA 2572 241 593 NA NA 2054 446 761 NA NA
1710025200.0 25406.0 494 0 183 NA NA 711 0 286 NA NA 1724 236 569 NA NA 2063 462 844 NA NA
1710025200.0 4001.0 NA 251 445 NA NA NA 381 620 NA NA NA 653 2065 NA NA NA 876 2132 NA NA
1710025200.0 5.1 355 0 NA NA NA 548 0 NA NA NA 921 212 NA NA NA 1367 250 NA NA NA
1710025200.0 5.2 314 0 NA NA NA 443 0 NA NA NA 736 214 NA NA NA 1317 426 NA NA NA
1710025200.0 5.3 310 0 NA NA NA 440 0 NA NA NA 762 202 NA NA NA 1200 249 NA NA NA
1710025200.0 5.4 389 0 NA NA NA 536 0 NA NA NA 848 211 NA NA NA 1943 253 NA NA NA
1710025200.0 5.5 363 0 NA NA NA 539 0 NA NA NA 785 206 NA NA NA 1055 244 NA NA NA
1710025200.0 5.6 361 0 NA NA NA 561 0 NA NA NA 859 222 NA NA NA 1178 391 NA NA NA
1710025200.0 5.7 367 0 NA NA NA 558 0 NA NA NA 862 205 NA NA NA 1403 240 NA NA NA
1710025200.0 500199.0 271 NA NA NA NA 442 NA NA NA NA 1239 NA NA NA NA 1297 NA NA NA NA
1710025200.0 504.0 95 0 NA NA NA 173 0 NA NA NA 239 138 NA NA NA 339 191 NA NA NA
1710025200.0 505.0 92 0 NA NA NA 170 0 NA NA NA 243 128 NA NA NA 424 170 NA NA NA
1710025200.0 506.0 93 0 NA NA NA 171 0 NA NA NA 249 150 NA NA NA 368 374 NA NA NA
1710025200.0 508.0 89 0 NA NA NA 164 0 NA NA NA 239 144 NA NA NA 362 230 NA NA NA
1710025200.0 509.0 85 0 NA NA NA 161 0 NA NA NA 247 136 NA NA NA 874 180 NA NA NA
1710025200.0 510.0 88 0 NA NA NA 164 0 NA NA NA 2708 150 NA NA NA 1991 512 NA NA NA
1710025200.0 511.0 96 0 NA NA NA 173 0 NA NA NA 7460 134 NA NA NA 8366 236 NA NA NA
1710025200.0 512.0 29 96 0 NA NA 104 175 0 NA NA 4906 276 126 NA NA 30809 339 157 NA NA
1710025200.0 515.0 30 92 0 NA NA 105 173 0 NA NA 4301 253 140 NA NA 25415 435 343 NA NA
1710025200.0 516.0 29 91 0 NA NA 103 172 0 NA NA 4592 258 140 NA NA 25422 822 215 NA NA
1710025200.0 518.0 29 97 0 NA NA 103 174 0 NA NA 4345 247 136 NA NA 25426 384 207 NA NA
1710025200.0 519.0 29 91 0 NA NA 104 168 0 NA NA 5560 238 141 NA NA 39609 335 230 NA NA
1710025200.0 521.0 29 88 0 NA NA 105 168 0 NA NA 4531 212 128 NA NA 25420 722 157 NA NA
1710025200.0 523.0 61 93 0 NA NA 102 167 0 NA NA 2370 209 139 NA NA 2962 343 199 NA NA
1710025200.0 525.0 29 87 0 NA NA 105 168 0 NA NA 5058 210 139 NA NA 29799 871 191 NA NA
1710025200.0 526.0 30 90 0 NA NA 103 168 0 NA NA 4346 206 134 NA NA 25433 377 179 NA NA
1710025200.0 528.0 29 88 0 NA NA 103 166 0 NA NA 4612 208 130 NA NA 25425 423 165 NA NA
1710025200.0 529.0 30 88 0 NA NA 103 168 0 NA NA 4343 213 155 NA NA 25436 476 450 NA NA
1710025200.0 531.0 107 0 NA NA NA 275 0 NA NA NA 203 132 NA NA NA 421 181 NA NA NA
1710025200.0 534.0 233 0 NA NA NA 332 0 NA NA NA 1839 128 NA NA NA 2727 163 NA NA NA
1710025200.0 535.0 100 0 NA NA NA 193 0 NA NA NA 1407 128 NA NA NA 1866 160 NA NA NA
1710025200.0 536.0 99 0 NA NA NA 187 0 NA NA NA 302 143 NA NA NA 829 257 NA NA NA
1710025200.0 538.0 62 0 NA NA NA 190 0 NA NA NA 4767 146 NA NA NA 25571 285 NA NA NA
1710025200.0 541.0 88 0 NA NA NA 165 0 NA NA NA 213 129 NA NA NA 318 162 NA NA NA
1710025200.0 545.0 88 0 NA NA NA 162 0 NA NA NA 241 130 NA NA NA 417 167 NA NA NA
1710025200.0 546.0 95 99 NA NA NA 170 192 NA NA NA 256 239 NA NA NA 447 484 NA NA NA
1710025200.0 547.0 29 97 98 NA NA 104 178 195 NA NA 4311 283 243 NA NA 25391 448 657 NA NA
1710025200.0 551.0 60 97 0 NA NA 103 175 0 NA NA 2361 340 132 NA NA 2346 331 167 NA NA
1710025200.0 560.0 94 0 NA NA NA 173 0 NA NA NA 248 142 NA NA NA 418 319 NA NA NA
1710025200.0 561.0 93 0 NA NA NA 173 0 NA NA NA 248 146 NA NA NA 383 304 NA NA NA
1710025200.0 562.0 57 91 0 NA NA 102 171 0 NA NA 940 244 141 NA NA 1868 353 293 NA NA
1710025200.0 570.0 82 0 NA NA NA 158 0 NA NA NA 340 128 NA NA NA 539 161 NA NA NA
1710025200.0 571.0 82 0 NA NA NA 158 0 NA NA NA 383 156 NA NA NA 578 435 NA NA NA
1710025200.0 572.0 83 0 NA NA NA 156 0 NA NA NA 286 130 NA NA NA 417 163 NA NA NA
1710025200.0 573.0 83 0 NA NA NA 157 0 NA NA NA 718 145 NA NA NA 1537 367 NA NA NA
1710025200.0 574.0 84 0 NA NA NA 157 0 NA NA NA 829 140 NA NA NA 811 211 NA NA NA
1710025200.0 575.0 82 0 NA NA NA 158 0 NA NA NA 482 127 NA NA NA 475 160 NA NA NA
1710025200.0 576.0 85 0 NA NA NA 157 0 NA NA NA 263 148 NA NA NA 458 304 NA NA NA
1710025200.0 577.0 83 0 NA NA NA 156 0 NA NA NA 241 137 NA NA NA 584 191 NA NA NA
1710025200.0 7.0 109 149 177 94 0 221 246 318 177 0 581 208 433 180 189 845 611 1010 438 229
